0;Jucá: Meirelles será o candidato do MDB, mas não receberá recursos.  #Eleições2018 #MDB  ;Jucá: Meirelles will be MDB candidate, but will not receive resources. # Elections2018 #MDB;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0 
1; Vendedores de terrenos no céu. Candidato ser senhor adotar uma combate radical desses vendedores do paraíso as pessoas poderia cair na real que se e tão fácil o senhor como ministro teria já feito como profissional que é de 1° linha !;Sellers of land in the sky. Candidate to be Lord take a radical fight these sellers of paradise people could fall into the real that if and as easy the lord as minister would have already done as a professional who is 1st line!;Neg,Neu,Pos,Compound;0.053;0.796;0.151;0.6996
1;Apesar de voce,  apoiar a liberacao da maconha, estou retuitando seu post, ta ? Seja um bom menino e que isso nao se repita ! ;"Even though you support the marijuana release, I&#39;m retyping your post, huh? Be a good boy and do not repeat it!";Neg,Neu,Pos,Compound;0.0;0.753;0.247;0.7088
0; A melhor opção considerando isso é Henrique ;The best option considering this is Henrique;Neg,Neu,Pos,Compound;0.0;0.588;0.412;0.6369
0;   - e quem vai pagar? Cartão corporativo, manda a nota para ao TCu?;- And who will pay? Corporate card, send the note to TCu?;Neg,Neu,Pos,Compound;0.15;0.85;0.0;-0.1926
1; Cara, vc era o nome do Centrão!!! Tinha que ter vindo com o PSDB... não tenho dúvidas que é o melhor candidato;Dude, you were the name of the Centrão !!! I had to come with the PSDB ... I have no doubt that he is the best candidate;Neg,Neu,Pos,Compound;0.175;0.692;0.132;0.3348
1;Henrique Meirelles desembarca em João Pessoa e CG nesta semana - Nordeste 1 ;Henrique Meirelles lands in João Pessoa and CG this week - Northeast 1;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"Retweeted O Antagonista ():

Henrique Meirelles, com apenas 1% de intenções de voto, contratou uma fonoaudióloga para tentar melhorar sua fala. ";Retweeted The Antagonist (): Henrique Meirelles, with only 1% of voting intentions, hired a speech therapist to try to improve his speech.;Neg,Neu,Pos,Compound;0.117;0.766;0.117;0.0
0;Henrique Meirelles desembarca em João Pessoa e CG nesta semana ;Henrique Meirelles lands in João Pessoa and CG this week;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"Agora vai... 😀

: Henrique Meirelles, com apenas 1% de intenções de voto, contratou uma fonoaudióloga para tentar melhorar sua fala. ";"Now she&#39;s going to ... 😀: Henrique Meirelles, with only 1% of voting intentions, hired a speech therapist to try to improve his speech.";Neg,Neu,Pos,Compound;0.0;0.884;0.116;0.4404
0;  Tá.. mas o que ele fez enquanto Ministro da Fazenda e Presidente do BNDES pra controlar os gastos....nada, cúmplice da atual situação;Okay ... but what he did as Minister of Finance and President of the BNDES to control the expenses .... nothing, complicit in the current situation;Neg,Neu,Pos,Compound;0.0;0.945;0.055;0.1154
1;Em visita a Cuiabá, Henrique Meirelles diz que MT sofre com 'falta de gestão' ;"During a visit to Cuiabá, Henrique Meirelles says that MT suffers from &#39;lack of management&#39;";Neg,Neu,Pos,Compound;0.193;0.807;0.0;-0.4767
1;Henrique Meirelles na Paraíba ;Henrique Meirelles in Paraíba;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Copa?;Cup?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Henrique Meirelles desembarca em  João Pessoa e CG nesta semana -  ;Henrique Meirelles lands in João Pessoa and CG this week -;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;    Se até o Lula amealhou vinte sete milhões em palestras, imaginem o   que é mais escolarizado!;If even Lula has amassed twenty seven million in lectures, imagine what is more schooled!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Seu ex-patrão foi denunciado,  ;His ex-boss was denounced,;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; E o você e o seu partido são os extremos filhos da puta;And you and your party are the extreme motherfuckers.;Neg,Neu,Pos,Compound;0.0;0.748;0.252;0.4019
0;   Você acha que os Bolsonaros temem estes asquerosos ?;Do you think the Bolsonaros fear these disgusting ones?;Neg,Neu,Pos,Compound;0.485;0.515;0.0;-0.765
1; Olha, o senhor e os demais para mim são como os “zeros” a esquerda da matemática básica, nada acrescentam e nada acrescentaram quando puderam.  sugiro que  mude seu ângulo de visão, como uma força jovem estas “raposas” não acrescentam.;"Look, you and the others are like the &quot;zeros&quot; to the left of basic mathematics, they add nothing and add nothing when you can. I suggest you change your angle of vision, as a young force these &quot;foxes&quot; do not add.";Neg,Neu,Pos,Compound;0.0;0.892;0.108;0.5423
0;" Ola Meirelles. Você esta certo e minha avaliação é técnica de engenheiro de operações civil, Especialista engenharia produção/ Engenharia economica, Perito de engenharia e Perito Criminal.

Estes candidatos que brincam com dinheiro público, enganam o povo e destroem o Estado";Hello Meirelles. You are right and my assessment is civil operations engineer, specialist engineering production / economics engineer, engineering expert and criminal expert. These candidates who play with public money deceive the people and destroy the state;Neg,Neu,Pos,Compound;0.218;0.727;0.055;-0.802
1;"Retweeted Carlos Bolsonaro ():

Henrique Meirelles do PMDB lucrou mais de R$ 217 milhões com consultoria para grandes empresas só em 2016. Essa tal consultoria é a maior máquina de “dúvidas” sobre... ";"Retweeted Carlos Bolsonaro (): Henrique Meirelles from PMDB profited more than R $ 217 million with consulting for large companies only in 2016. This consultancy is the largest machine of &quot;doubts&quot; about ...";Neg,Neu,Pos,Compound;0.0;0.929;0.071;0.3182
0;"Uh coitado
O “marqueteiro em ascensão” de Henrique Meirelles ";"Uh poor The &quot;marketer on the rise&quot; by Henrique Meirelles";Neg,Neu,Pos,Compound;0.256;0.744;0.0;-0.4767
0;Henrique Meirelles, candidato à presidência em 2018 pelo MDB, disse que MT precisa ‘aprender a se virar sozinho’. O presidenciável também questionou a qualidade das administrações passadas ;"Henrique Meirelles, MDB&#39;s presidential candidate in 2018, said that MT needs to &#39;learn how to go it alone&#39;. The Chair also questioned the quality of past administrations";Neg,Neu,Pos,Compound;0.051;0.949;0.0;-0.1027
0; henrique meirelles não a dianta quere desmerece as proposta dos pre candidatos pq a final vc nao vai passa desse ano no seu cargo..;henrique meirelles not the dianta wants to demean the proposals of the pre candidates because the end you will not spend this year in your position ..;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Efeitos nocivos da maconha que o  quer tanto liberar. A sorte é que Henrique Meirelles, o ex-empregado do criminoso confesso Joesley Batista e indicado de Michel Temer, não tem nenhuma chance de ganhar. ;Harmful effects of marijuana that you want so much to release. Fortunately, Henrique Meirelles, the former employee of the criminal confessed Joesley Batista and appointed by Michel Temer, has no chance to win.;Neg,Neu,Pos,Compound;0.138;0.688;0.174;0.128
1; A segregação sobre interessa aos ideólogos.;Segregation over interests ideologists.;Neg,Neu,Pos,Compound;0.0;0.6;0.4;0.25
1; Continua e persegue este objetivo. Varias serão as adversidades.;Continue and pursue this goal. There will be many adversities.;Neg,Neu,Pos,Compound;0.217;0.783;0.0;-0.3612
1;                 João Doria.;João Doria.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Como será o diálogo entre o  e o  ? Haverá novas diretrizes à inserção internacional do país?;"How will the dialogue be between him and him? Will there be new guidelines for the country&#39;s international insertion?";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;" O senhor é tão sujo quanto o senhor Temer! 

#ForaTemer #GlobonaCopa #SouSporTVnaCopa #forawilsonpintojr";You are as dirty as Mr. Temer! #ForaTemer #GlobonaCopa #SouSporTVnaCopa #forawilsonpintojr;Neg,Neu,Pos,Compound;0.242;0.758;0.0;-0.4926
1;Impressionante como não fazem questão de uma agenda positiva, que falta que faz o Meirelles.   ;Impressive as they do not make a point of a positive agenda, that lack that does the Meirelles.;Neg,Neu,Pos,Compound;0.104;0.586;0.311;0.6808
1;"   ""Meirelles enviou à reportagem do Poder360 cópia de sua declaração de Imposto de Renda, provando que a offshore dele está devidamente registrada...."" - Veja mais em ";"&quot;Meirelles sent a copy of his income tax return to the report of Poder360, proving that his offshore is duly registered ....&quot; - See more in";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Tu é muito cara de pai, por mais tecnicamente preparado q seja na área econômica. Postar uma equivalência entre Ciro e Bolsonaro, é desespero, só pode.;You are very expensive of father, however technically prepared it is in the economic area. To post an equivalence between Cyrus and Bolsonaro, it is despair, it can only.;Neg,Neu,Pos,Compound;0.074;0.865;0.061;-0.1027
0; Se vc sabia disso, porque não fez? Pq não diminuiu os comissionados e reduziu as despesas de custeio?;If you knew this, why did not you? Why not reduce commissioners and reduce costing expenses?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Nos teus 2 anos de ministro da fazenda a divida só aumentou.;In your 2 years of minister of the farm the debt only increased.;Neg,Neu,Pos,Compound;0.171;0.685;0.144;-0.1027
0;  soberano onde? ele se associa com as piores pessoas que existem no país;sovereign where? he associates with the worst people in the country;Neg,Neu,Pos,Compound;0.291;0.709;0.0;-0.6249
1;" Paulo Guedes &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; Henrique Meirelles";"Paulo Guedes &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; Henrique Meirelles";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;" Raros pré-candidatos registram um currículo tão invejável qnto o d Mei. Graças a sua brilhante atuação na Fazenda, BC...está destinado a  resolver o problema fiscal🎵🎤E isso dá um tique,tique nos tontos, tique,tique nos tontos...✌ opções: continuar no atraso ou
#ChamaOMeirelles";Rare pre-candidates register such an enviable curriculum qnto od Mei. Thanks to her brilliant performance on the Farm, BC ... is destined to solve the fiscal problem. And this gives a tic, tic on the fools, tic, tic on the fools ... ✌ options: continue in arrears or #ChamaOMeirelles;Neg,Neu,Pos,Compound;0.155;0.7;0.145;-0.1531
1; Sr. Meirelles, será que você chegará ao 1%? Ou continuará com 0,5%?;Mr. Meirelles, will you reach 1%? Or will it continue with 0.5%?;Neg,Neu,Pos,Compound;0.0;0.883;0.117;0.1179
0; Mas com você também não vai dar certo, afinal, você como ministro da Fazenda, atual para perdoar dívidas de vários grupos bilionários nacionais.;But with you, too, you will not succeed, after all, as finance minister, current to forgive the debts of several national billionaire groups.;Neg,Neu,Pos,Compound;0.102;0.816;0.082;-0.1351
1; Henrique Meirelles  lucrou mais de R$ 217 milhões com consultoria para grandes empresas só em 2016. Essa tal consultoria é a maior máquina de “dúvidas” sobre gastos verdadeiros em serviços “justificados” da política brasileira.;"Henrique Meirelles earned more than R $ 217 million with consultancy for large companies only in 2016. This consultancy is the largest machine of &quot;doubts&quot; about true expenditures on &quot;justified&quot; services of Brazilian policy.";Neg,Neu,Pos,Compound;0.0;0.917;0.083;0.4215
1;Não existe solução fácil para problema difícil. #ChamaOMeirelles que ele resolve. ;There is no easy solution to a difficult problem. #ChamaOMeirelles what he solves.;Neg,Neu,Pos,Compound;0.357;0.29;0.353;-0.0258
0;  Milagre não existe mesmo.Voce está há anos cuidando da economia e deu nessa merda em que estamos. O Bolsonaro só sabe administrar o bolso dele,mas o  pode sim ser uma solução;"Miracle does not exist even. You&#39;ve been taking care of the economy for years and you&#39;re in this shit. Bolsonaro only knows how to manage his pocket, but it can be a solution";Neg,Neu,Pos,Compound;0.069;0.735;0.196;0.5893
1;henrique meirelles na equipe médica do uruguai;henrique meirelles in the uruguayan medical team;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;    💤;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;     ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;   Outro contexto. Acho que as unicas reformas que poderiam ter sido antecipadas eram a do teto e a trabalhista. Claro que se tivesse feito tudo antes seria melhor ou ao menos ter comecado a discussao..;Another context. I think the only reforms that could have been anticipated were the ceiling and the labor. Of course if you had done everything before, it would have been better or at least you started the discussion.;Neg,Neu,Pos,Compound;0.0;0.925;0.075;0.4404
0; Soluções mágicas nunca deram certo. Precisam de uma pessoa técnica que saiba montar uma equipe boa e competente.;Magic solutions never worked out. They need a technical person who can build a good and competent team.;Neg,Neu,Pos,Compound;0.0;0.653;0.347;0.7096
1;  Já começou o medinho do ? Ele tem como comprovar, e o patrimônio do Bolsonaro, tem como comprovar? Responde por favor, queremos ver!;Already started the medinho do? He has how to prove, and the assets of Bolsonaro, can prove it? Answer please, we want to see!;Neg,Neu,Pos,Compound;0.0;0.779;0.221;0.6062
0; O dinheiro da saúde está no bolso dos corruptos, dos políticos e funcionários públicos que exploram o contribuinte.;Health money is in the pocket of the corrupt, the politicians and civil servants who exploit the taxpayer.;Neg,Neu,Pos,Compound;0.076;0.924;0.0;-0.1027
1;  #ChamaOMeirelles  #Correndo;#ChamaOMeirelles #Correndo;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;O “marqueteiro em ascensão” de Henrique Meirelles ;"Henrique Meirelles&#39;s &quot;marketer on the rise&quot;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;O “marqueteiro em ascensão” de Henrique Meirelles ;"Henrique Meirelles&#39;s &quot;marketer on the rise&quot;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Seu  , quando o senhor vai sair do 0% ❔;When will you leave the 0%?;Neg,Neu,Pos,Compound;0.194;0.806;0.0;-0.0516
0;"  Claro que não! Vocês são prova viva disso! Se existisse não continuaríamos nesse mar de lama econômico! A ""solução milagrosa"", Temer, o que resolveu???";"Of course not! You are living proof of this! If it existed we would not continue in this sea of ​​economic mud! The &quot;miracle solution&quot;, Temer, what solved ???";Neg,Neu,Pos,Compound;0.0;0.888;0.112;0.5448
1;  Exatamente... observando o comportamento deles, fica fácil de perceber isso.;"Exactly ... observing their behavior, it&#39;s easy to see that.";Neg,Neu,Pos,Compound;0.0;0.756;0.244;0.4404
1; Teto de gastos é uma burrice institucional. Teto de despesa = piso de receita. Continha simples, não? Quem aplicar essa noçãozinha fará básica da disciplina de economia na nossa economia, se dará bem! Não é milagre algum!!!;"Expense ceiling is an institutional stupidity. Expense ceiling = revenue floor. It was simple, was not it? Whoever applies this notion will make the basic discipline of economics in our economy, it will do well! It&#39;s not some miracle !!!";Neg,Neu,Pos,Compound;0.158;0.796;0.046;-0.7219
0; Esses dois não passam de uns aproveitadores da crise moral e ética na política. Fazem parte do mesmo balaio de gatos.;These two are just some profiteers of moral and ethical crisis in politics. They are part of the same cat litter.;Neg,Neu,Pos,Compound;0.152;0.669;0.178;-0.0772
