1;Media cala de Ambolo de Xàbia es ahora de arena dorada  vía ;Ambolo half of Xàbia cove is now of golden sand via;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0 
0;" Eu não chamaria de ""machista"", mas sim de ""opressor"".. Pois Marina Silva, mulher, foi a menos interrompida.
A questão é que, ao contrario de Marina, Manu tem pinta de ""jovem inexperiente"", não é sisuda e esta sempre alegre. Isso abre brecha pra ser oprimida pelos ""experientes""..";"I would not call it &quot;macho&quot;, but rather &quot;oppressor&quot; .. For Marina Silva, woman, was the least interrupted. The point is that, unlike Marina, Manu looks like a &quot;young inexperienced&quot;, is not serious and is always cheerful. This opens the way to be oppressed by the &quot;experts.&quot;";Neg,Neu,Pos,Compound;0.074;0.717;0.209;0.759
0;Essa candidata foi interrompida mais de 30 vezes pois fugia das perguntas e tergiversava. Só isso. Tanto é verdade que Marina Silva foi interrompida apenas 3 vezes. Parem de polemizar. ;This candidate was interrupted more than 30 times because she fled the questions and misrepresented. Only that. So much so that Marina Silva was interrupted only 3 times. Stop arguing.;Neg,Neu,Pos,Compound;0.277;0.723;0.0;-0.8225
0;Se as interrupções são sempre manterrupting, como se explica o misterioso caso da Marina Silva? ;If the interruptions are always keeprupting, how does the mysterious case of Marina Silva explain?;Neg,Neu,Pos,Compound;0.162;0.838;0.0;-0.4019
1; parece aquela atriz porno que tento ser presidente a marina silva;looks like that porn actress who tries to be president the marina silva;Neg,Neu,Pos,Compound;0.0;0.828;0.172;0.3612
1; marina 2018;marina 2018;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Então Marina Silva não é mulher?;So Marina Silva is not a woman?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Mas é aquela coisa, que a gente aponta o erro e logo vem alguém gritando POLÍTICA É ASSIM MESMO: Dilma em 2014 uma hora se posicionava a favor do aborto, mas quando tinha que ganhar votos dos evangélicos, se dizia contra. Fazia discurso feminista, mas DESTRUIU Marina Silva.;But it is that thing, that we point the mistake and soon there comes someone shouting POLITICS IS THUS LIKE: Dilma in 2014 one hour was in favor of abortion, but when it had to win votes of evangelicals, it was against. She made feminist speech, but Marina Silva DESTROYED.;Neg,Neu,Pos,Compound;0.116;0.735;0.15;0.2656
0;Marina Silva quer plebiscito pra ver quem manda no Brasil. __ eu quero guerra civil pra decidir quem manda no Brasil.;"Marina Silva wants a plebiscite to see who&#39;s in charge in Brazil. __ I want civil war to decide who rules in Brazil.";Neg,Neu,Pos,Compound;0.161;0.785;0.054;-0.5574
1;Marina Silva não é mulher? ;Marina Silva is not a woman?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Recepção da Marina Silva no aeroporto. É essa senhora que vai vencer o Bolsonaro no segundo turno? Hahahahhahahaha ;"Marina Silva&#39;s reception at the airport. Is this lady going to beat Bolsonaro in the second round? Hahahahahahaha";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Por outro lado, como essa candidatura tem a mesma chance de prosperar que a de um Flavio Rocha da vida, de repente é mais importante a reclamação de gênero.

Duro é esperar que o lado dessa turma que agora reclama trate Marina Silva de uma forma menos misógina de um modo geral.";On the other hand, as this application has the same chance of thriving as that of a Flavio Rocha of life, suddenly the most important thing is the complaint of gender. It is hard to expect that the side of this class that now complains will treat Marina Silva in a less misogynistic way in general.;Neg,Neu,Pos,Compound;0.098;0.744;0.158;0.5849
0;  A candidata foi interrompida pois fugia das perguntas. A bancada perguntava A e ela respondia B. Foi só isso. Parem de polemizar por besteira. Basta ver quantas vezes Marina Silva foi interrompida.;"The candidate was interrupted because she ran away from the questions. The counter asked A and she answered B. That&#39;s all. Stop arguing for bullshit. Just see how many times Marina Silva has been interrupted.";Neg,Neu,Pos,Compound;0.316;0.684;0.0;-0.9081
0;   Que diabos a Marina Silva é então? Pq pra mim ela é mulher, e segundo os próprios dados ela só foi interrompida 3 vezes, acho que tem mais relação com capacidade do candidato😘;"What the hell is Marina Silva doing then? Because for me she is a woman, and according to the data she was only interrupted 3 times, I think she has more relation to the candidate&#39;s ability😘";Neg,Neu,Pos,Compound;0.18;0.82;0.0;-0.7783
0;Gostei de um vídeo   Corporal: Marina Silva;I liked a video Corporal: Marina Silva;Neg,Neu,Pos,Compound;0.0;0.588;0.412;0.4215
1;     Tá, então expliquem as 3 vezes da Marina Silva.;Okay, so explain the 3 times of Marina Silva.;Neg,Neu,Pos,Compound;0.0;0.787;0.213;0.2263
0;Manuela foi interrompida 40 vezes no Roda Viva. Ngm colocou Amoêdo na análise que tbm foi bastante interrompido porém isso não interessa para conseguir manter a narrativa. Marina Silva foi 3 vezes interrompida e mesmo assim ainda falam em machismo. Os caras não se escutam.;Manuela was interrupted 40 times in Roda Viva. Ngm put Amoedo in the analysis that was also quite interrupted but this does not matter in order to maintain the narrative. Marina Silva has been interrupted 3 times and still talk about machismo. The guys do not listen.;Neg,Neu,Pos,Compound;0.145;0.855;0.0;-0.6262
1;"Com  não fazem isso... por quê será? 

";Why do not they do it ... why?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;El viernes decía que la tercera será la vencida. Las encuestas hoy la dan segunda (sin Lula) y dicen que le gana a cualquier otro en el balotaje ¿Habrá llegado la hora de #Marina Silva? Fotos  - Video (en Youtube)  -  -  #AFP;On Friday said that the third will be the winner. The polls today give the second (without Lula) and say that he wins any other in the ballot. Has the time come for #Marina Silva? Photos - Video (on Youtube) - - #AFP;Neg,Neu,Pos,Compound;0.0;0.835;0.165;0.8176
1; tá erradíssima, querida!! as pessoas são as ideias que elas defendem . tá erradíssima!!!;"You&#39;re very, very sweet, dear! people are the ideas they hold. Very erratic !!!";Neg,Neu,Pos,Compound;0.0;0.604;0.396;0.8352
0;    Ou seja, Marina Silva não é mulher pois só teve 3 interrupções. Kkk;That is, Marina Silva is not a woman because she only had 3 breaks. Lol;Neg,Neu,Pos,Compound;0.0;0.811;0.189;0.4215
0;Quem sabe  dê devida importância àquilo que é dito. Chega de ideologia barata. Viva agronomia brasileira. Menos oportunistas!!! ;Perhaps it gives due importance to what is said. No more cheap ideology. Long live Brazilian agronomy. Less opportunists !!!;Neg,Neu,Pos,Compound;0.093;0.721;0.186;0.2921
1;" A Marina Silva é homem então. ;x";Marina Silva is a man then. x;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;   Kkkkk mistura de Bruna Marquezine e Gretchen.  Kkk;Kkkkk mix of Bruna Marquezine and Gretchen. Lol;Neg,Neu,Pos,Compound;0.0;0.714;0.286;0.4215
0;  Se a Marina Silva foi interrompida três vezes, menos que os outros dois homens, por que só tem machismo quando envolve a candidata do PC do B?;"If Marina Silva was interrupted three times, less than the other two men, why only have sex when it involves the candidate of the B&#39;s PC?";Neg,Neu,Pos,Compound;0.081;0.919;0.0;-0.296
0;  Marina Silva é homem? Ela foi interrompida 3 x.;Marina Silva is a man? She was interrupted 3 times.;Neg,Neu,Pos,Compound;0.239;0.761;0.0;-0.296
0;"      E não é de admirar q vc defende uma idéia estúpida dessa OMITIU quantas vezes a Marina Silva foi interrompida, pois não segue a sua FALSA ""lógica"" e não lhe daria razão, mas isso já é esperado de homem-feminista q é sinônimo de asno! Falar o quê de homem que lê Marie Claire? Kkkk";"And it&#39;s no wonder that you defend a stupid idea of ​​this, how many times Marina Silva was interrupted because it does not follow its FALSE &quot;logic&quot; and would not give you reason, but this is already expected of a man-feminist who is synonymous with donkey ! Say what about the man who reads Marie Claire? Lol";Neg,Neu,Pos,Compound;0.096;0.842;0.062;0.1511
1;      Kkkkkk... É muita asneira kkkk;"Kkkkkk ... It&#39;s a lot of shit kkkkk";Neg,Neu,Pos,Compound;0.375;0.625;0.0;-0.5574
0; Cristovam Buarque, Delcídio, Marina Silva a fila é extensa!!!;Cristovam Buarque, Delcidio, Marina Silva the queue is extensive !!!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"  A Marina Silva não é mulher?
Ela foi a que menos foi interrompida?
E o machismo no caso dela????";Is Marina Silva not a woman? Was she the least interrupted? And the machismo in her case ????;Neg,Neu,Pos,Compound;0.0;0.849;0.151;0.4306
0;   No mínimo foi deselegante relevar a entrevista da  no mesmo programa. Nessa cegueira ideológica de A e de B perdemos nós todos porque quem ganha é a burrice.;At the very least it was not easy to see the interview in the same program. In this ideological blindness of A and B we all lose because the one who wins is stupidity.;Neg,Neu,Pos,Compound;0.202;0.705;0.093;-0.5116
0; A Marina Silva foi interrompida 3x,menos q o Ciro e o Boulos. Será a Marina Silva trans? Ela não é mulher? Ou apenas fala mesmo merda q a bonitinha mas retardada;Marina Silva was interrupted 3x, less than Cyrus and Boulos. Is Marina Silva trans? Is not she a woman? Or just say shit like cute but slow;Neg,Neu,Pos,Compound;0.142;0.733;0.125;-0.1306
0;  Com esta matéria entendo que Marina Silva é homem, certo?;With this matter I understand that Marina Silva is a man, right?;Neg,Neu,Pos,Compound;0.0;0.891;0.109;0.0258
0;  Acabei de descobrir que a Marina Silva é homem... 😱😱😱😱😱;I just found out Marina Silva is a man ... 😱😱😱😱😱;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"  Marina Silva é homem? Vera Magalhães é homem?
Nem discuto a falta de educação, mas não se pode mudar o foco.";Marina Silva is a man? Is Vera Magalhaes a man? I do not even discuss the lack of education, but you can not change the focus.;Neg,Neu,Pos,Compound;0.084;0.916;0.0;-0.2523
1;Ao Engov do  e a coerente . Segue depoimento de testemunha do modelo Socialista: ;To the Engov and the coherent. Witness testimony of the Socialist model follows:;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Marina silva fez os entrevistadores dormirem , tem q saber usar técnicas.;Marina silva made the interviewers sleep, you have to know how to use techniques.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;é machismo pq a marina silva é uma planta ;"it&#39;s machismo because the marina silva is a plant";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;     Touchê!;Touchê!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;     Vcs vao se calar diante do que o STF vem fazendo diariamente? Se posicionem, candidatos...!!!;Are you going to shut up in front of what the STF is doing daily? If they stand, candidates ... !!!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;     E pelo fato dela ser bancada pela herdeira do Itaú;"And by the fact that she was banked by Itau&#39;s heiress";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Marina Silva teve o menor número de interrupções, mas o problema da Manuela é o machismo ;"Marina Silva had the fewest interruptions, but Manuela&#39;s problem is machismo";Neg,Neu,Pos,Compound;0.375;0.625;0.0;-0.6597
1;Marina Silva, mulher, é representante do capital vadio! ;Marina Silva, woman, is representative of the bumbling capital!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  A conclusão é que a Marina Silva é um homem.;The bottom line is that Marina Silva is a man.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;É machismo? E a Marina Silva? ;Is it machismo? And Marina Silva?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Machismo? Marina Silva “apenas 3”. Machismo? É para te levar a sério?;"Chauvinism? Marina Silva &quot;only 3&quot;. Chauvinism? Is it to take you seriously?";Neg,Neu,Pos,Compound;0.169;0.831;0.0;-0.3049
0;Se a  foi interrompida só 3 vezes, então não se trata de machismo do Roda Viva como um todo, mas sim da péssima escalação dessa semana. ;If it was interrupted only 3 times, then it is not machismo of Roda Viva as a whole, but of the terrible escalation that week.;Neg,Neu,Pos,Compound;0.215;0.785;0.0;-0.6956
1; Claro,  é ecologista fake. Calou diante da Samarco, cala agora nos agrotóxicos.  Tá mais pra empregada do . #LulaLivre;"Of course, you&#39;re a fake environmentalist. Calou in front of Samarco, now turn to pesticides. It&#39;s more for the maid of the. #LulaLivre";Neg,Neu,Pos,Compound;0.129;0.871;0.0;-0.4767
0;"marina silva que não diz nada com nada, foi interrompida 3 vezes.

manuela davila que mantém coerência foi interrompida 40 vezes.

isso diz muito sobre o jornalismo sabujo do roda viva que morreu há tempos.";marina silva that does not say anything with nothing, was interrupted 3 times. manuela davila that maintains coherence was interrupted 40 times. that says a lot about journalism living wheel hound that died long ago.;Neg,Neu,Pos,Compound;0.096;0.803;0.101;-0.2081
0;    Se foi por machismo, por que a marina Silva não foi interrompida?;If it was machismo, why was not Marina Silva interrupted?;Neg,Neu,Pos,Compound;0.0;0.827;0.173;0.2235
0;Assisti novamente o  do  e da  Agora tenho certeza de que a  deve desculpa a  Foi desrespeito e não jornalismo;"I watched again the do&#39;s and da&#39;s now I&#39;m sure the a must excuse the was disrespect and not journalism";Neg,Neu,Pos,Compound;0.131;0.701;0.168;-0.0516
0;  a marina silva é homem ??;Is marina silva a man ??;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Então a  é homem?;So is she a man?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;   O STF acabando com a dignidade do país,e o senhor aí,falando de folhas seca que cai das árvores?;The STF putting an end to the dignity of the country, and you there, speaking of dry leaves falling from the trees?;Neg,Neu,Pos,Compound;0.066;0.823;0.111;0.2732
0;  Por que não contaram quantas vezes o  foi interrompido? E por que  não foi vítima do machismo? Por favor, mais conteúdo e menos vitimismo.;Why did not they tell you how many times it was interrupted? And why was not she a victim of machismo? Please, more content and less victimization.;Neg,Neu,Pos,Compound;0.176;0.694;0.13;-0.3513
0;"  Mônica Bergamo: “Foi machismo!!!”

Mas a Marina Silva também é mulher...

Mônica Bergamo: “o Windows não pode iniciar por causa de um problema de configuração de hardware do disco”";"Mônica Bergamo: &quot;It was machismo !!!&quot; But Marina Silva is also a woman ... Mônica Bergamo: &quot;Windows can not start because of a disk hardware configuration problem&quot;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;    foi interrompida apenas 3 vezes pq seu discurso não é divergente  ao consenso ideológico das bancadas do roda viva.;was interrupted only 3 times because his speech is not divergent to the ideological consensus of the wheelchairs.;Neg,Neu,Pos,Compound;0.121;0.879;0.0;-0.296
1;Alguém marca a @ da Marina Silva aqui que tão chamando ela de homem na cara dura... ;Someone marks the @ of Marina Silva here who so calling her a man in the hard face ...;Neg,Neu,Pos,Compound;0.08;0.92;0.0;-0.1027
